,avg_rating,title,genres,release_year,relevant_tags,relevan_tags
48658,3.820999858777009,John Wick: Chapter Two,Action|Crime|Thriller,2017,"bloody, organized crime, violent, weapons, violence","bloody, organized crime, violent, weapons, violence"
48659,3.269662921348315,Unlocked,Action|Thriller,2017,"cia, spies, spying, terrorism, spy","cia, spies, spying, terrorism, spy"
48660,3.5174482006543077,A Ghost Story,Drama,2017,"art house, cinematography","art house, cinematography"
48661,3.695945945945946,Shot Caller,Action|Crime|Drama|Thriller,2017,"crime, violent, prison, violence","crime, violent, prison, violence"
48662,2.982608695652174,Descendants 2,Action|Adventure|Children|Comedy,2017,"fairy tale, musical","fairy tale, musical"
48664,3.12992125984252,6 Days,Action,2017,terrorism,terrorism
48665,3.1203703703703702,HHhH,Action|Thriller,2017,"war, wartime","war, wartime"
48666,3.486842105263158,November,Drama|Fantasy|Romance,2017,"cinematography, mythology","cinematography, mythology"
48667,3.388392857142857,Blade of the Immortal,Action|Drama,2017,violent,violent
48668,3.338709677419355,LBJ,Drama,2017,politics,politics
48669,2.0588235294117645,Singularity,Sci-Fi,2017,"future, futuristic, robots, sci fi, sci-fi, scifi","future, futuristic, robots, sci fi, sci-fi, scifi"
48670,3.801282051282051,A Taxi Driver,Action|Drama,2017,political,political
48671,3.0065176908752327,The Kissing Booth,Comedy|Romance,2018,teen,teen
48673,3.5164473684210527,The Night Comes For Us,Action|Crime|Thriller,2018,crime,crime
48674,3.246153846153846,Girl,Drama,2018,realistic,realistic
48675,3.780821917808219,Gully Boy,Drama,2019,fun movie,fun movie
48676,4.3299459633841435,Parasite,Comedy|Drama,2019,"crime gone awry, masterpiece","crime gone awry, masterpiece"
48677,2.8663268661624466,Star Wars: The Rise of Skywalker,Action|Adventure|Sci-Fi,2019,"adventure, space","adventure, space"
48678,3.656716417910448,The Heist of the Century,Crime|Drama|Thriller,2020,"crime, crime gone awry","crime, crime gone awry"
48679,2.834841628959276,Mortal Kombat,Action|Adventure|Fantasy,2021,violence,violence
48680,3.5789473684210527,The Fallout,Drama,2021,coming of age,coming of age
48681,3.7777777777777777,Untold: Malice at the Palace,Documentary,2021,technology,technology
48682,3.1142857142857143,Copshop,Action|Crime|Thriller,2021,"violent, violence","violent, violence"
48683,3.220446096654275,Doctor Strange in the Multiverse of Madness,Action|Adventure|Fantasy,2022,"good versus evil, violence","good versus evil, violence"
48684,2.6549295774647885,Disenchanted,Children|Comedy|Fantasy,2022,fairy tale,fairy tale
48685,3.842857142857143,Thirteen Lives,Drama|Thriller,2022,true story,true story
48686,3.461206896551724,Sisu,Action|War,2023,violence,violence
48687,3.802434456928839,Guardians of the Galaxy Volume 3,Action|Adventure|Sci-Fi,2023,violence,violence
48688,3.2761194029850746,Indiana Jones and the Dial of Destiny,Action|Adventure,2023,adventure,adventure
48736,3.4175027870680044,I'm Not There,Drama,2007,"artist, artistic, music","artist, artistic, music"
48737,3.1076923076923078,Rise of the Footsoldier,Action|Crime|Drama,2007,"bloody, crime, violent, violence","bloody, crime, violent, violence"
48738,3.6515151515151514,Joe Strummer: The Future Is Unwritten,Documentary,2007,"musicians, music","musicians, music"
48742,2.218978102189781,Are We Done Yet?,Comedy,2007,idiotic,idiotic
48750,2.7883597883597884,Lucky You,Comedy|Drama,2007,,None
48754,2.6944444444444446,"Cantante, El",Drama|Musical,2007,,None
48755,3.846215139442231,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)",Drama,2007,,None
48757,3.2465437788018434,Om Shanti Om,Action|Drama|Musical|Romance,2007,,None
48759,3.1847826086956523,Blue State,Comedy,2007,,None
48760,3.303030303030303,Quiet City,Drama,2007,,None
48761,3.035744322960471,Speed Racer,Action|Children|Sci-Fi|IMAX,2008,,None
48762,3.409090909090909,Body of War,Documentary|War,2007,,None
48763,3.0454545454545454,Ce que mes yeux ont vu,Drama|Mystery|Thriller,2007,,None
48767,3.088757396449704,Visioneers,Comedy,2008,workplace,workplace
48768,3.2885906040268456,Bandslam,Comedy|Drama|Musical,2009,"musicians, teen, teen movie, teenager, teenagers, teens, coming of age, music","musicians, teen, teen movie, teenager, teenagers, teens, coming of age, music"
48769,2.8398876404494384,Jennifer's Body,Comedy|Horror|Sci-Fi|Thriller,2009,"teen, teen movie, teens","teen, teen movie, teens"
48770,3.431757359500446,Trick 'r Treat,Comedy|Horror|Thriller,2007,serial killer,serial killer
48771,3.5060422960725077,Ondine,Drama|Fantasy|Romance,2009,"fairy tale, fairy tales, mythology","fairy tale, fairy tales, mythology"
48773,3.1778846153846154,"Tomorrow, When the War Began",Action|Adventure|Drama,2010,"teen, teen movie, teenager, teenagers, teens","teen, teen movie, teenager, teenagers, teens"
48774,2.494360902255639,Mars Needs Moms,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,2011,"alien, aliens, animation, computer animation","alien, aliens, animation, computer animation"
48775,3.443496801705757,Kill the Irishman,Action|Crime,2011,"crime, crime gone awry, organized crime, violence","crime, crime gone awry, organized crime, violence"
48776,3.3196166854565954,Outlander,Action|Adventure|Sci-Fi,2008,"alien, alien invasion, aliens, futuristic, mythology, sci fi, sci-fi, science fiction, scifi, space","alien, alien invasion, aliens, futuristic, mythology, sci fi, sci-fi, science fiction, scifi, space"
48777,2.760575296108291,"Spy Next Door, The",Action|Children|Comedy,2010,"spying, spy","spying, spy"
48778,3.0126760563380284,Sanctum,Action|Adventure|Drama|Thriller|IMAX,2011,adventure,adventure
48779,3.4288522012578615,"Tree of Life, The",Drama,2011,"art house, cinematography","art house, cinematography"
48780,3.749484004127967,Submarine,Comedy|Drama|Romance,2010,"coming-of-age, bullying, coming of age, teenagers","coming-of-age, bullying, coming of age, teenagers"
48783,3.3507194244604315,Easy Virtue,Comedy|Romance,2008,,None
48785,2.4545454545454546,Northern Lights,Drama|Mystery|Romance,2009,,None
48786,3.503787878787879,Lorna's Silence (Le silence de Lorna),Drama,2008,,None
48787,3.7916666666666665,Garage,Drama,2007,,None
48789,3.104651162790698,"Education of Charlie Banks, The",Drama,2007,,None
48790,3.0833333333333335,Diary of a Nymphomaniac (Diario de una Ninfómana),Drama,2008,,None
48791,3.3369565217391304,"Man from London, The (A Londoni férfi)",Crime|Drama|Mystery,2007,,None
48792,3.4375,All Tomorrow's Parties,Documentary|Musical,2009,,None
48794,2.810810810810811,Otis,Comedy|Crime|Horror|Thriller,2008,,None
48795,3.125,Girl 27,Documentary,2007,,None
48797,2.1666666666666665,J.C. Chávez (a.k.a. Chavez),Documentary,2007,,None
48799,3.466666666666667,Crude,Documentary,2009,,None
48800,3.066666666666667,Don't You Forget About Me,Documentary,2009,,None
48801,3.4804477189005385,Hanna,Action|Adventure|Mystery|Thriller,2011,,None
48802,3.1842105263157894,White Lightnin',Drama,2009,,None
48803,3.3751135331516804,Water for Elephants,Drama|Romance,2011,,None
48805,3.0,"Very British Gangster, A",Crime|Documentary,2007,,None
48806,3.5474137931034484,Were the World Mine,Adventure|Fantasy|Musical|Romance,2008,"musical, music","musical, music"
48807,3.809684684684685,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),Action|Animation|Sci-Fi,2007,"animation, anime","animation, anime"
48808,3.1660649819494586,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold)",Documentary,2011,"business, very interesting","business, very interesting"
48809,3.168831168831169,Robot,Action|Comedy|Musical|Sci-Fi,2010,"androids, robot, robots, sci fi, scifi","androids, robot, robots, sci fi, scifi"
48810,3.719635860797419,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,2011,"adventure, detective, entertaining","adventure, detective, entertaining"
48811,3.2410714285714284,"Flying Swords of Dragon Gate, The (Long men fei jia)",Action|Adventure|IMAX,2011,technology,technology
48813,3.0283018867924527,Thin Ice,Comedy|Crime|Drama,2011,"crime, crime gone awry","crime, crime gone awry"
48814,3.3135593220338984,Unfinished Song (Song for Marion),Comedy|Drama|Romance,2012,"musical, cancer","musical, cancer"
48815,3.151315789473684,Special Forces (Forces spéciales),Action|Drama|War,2011,war,war
48816,3.207792207792208,Legend of the Fist: The Return of Chen Zhen (Jing wu feng yun: Chen Zhen),Action|Drama,2010,,None
48817,3.4019607843137254,Mysteries of Lisbon (Mistérios de Lisboa),Drama|Mystery,2010,,None
48818,3.238095238095238,Princess Ka'iulani,Drama|Romance,2009,,None
48819,2.860655737704918,Waiting for Forever,Drama|Romance,2010,,None
48820,3.244186046511628,Beautiful Lies (De vrais mensonges) (Full Treatment),Comedy|Drama|Romance,2010,,None
48821,3.526315789473684,William S. Burroughs: A Man Within,Documentary,2010,,None
48822,2.45,Year of the Carnivore,Comedy|Romance,2010,,None
48823,3.0794633642930855,J. Edgar,Drama,2011,,None
48824,3.3394495412844036,Singham,Action|Drama|Romance,2011,,None
48825,3.6,"Tree, The",Children|Drama,2010,,None
48826,3.036279683377309,Haywire,Action|Thriller,2011,,None
48827,3.0517241379310347,Varasto,Comedy|Drama,2011,,None
48828,5.0,Latin Music USA,Documentary|Musical,2009,,None
48829,3.2580645161290325,Blind (Beul-la-in-deu),Drama|Horror|Thriller,2011,,None
48830,3.509544787077827,"Lucky One, The",Drama,2012,,None
48831,1.25,Bigfoot Lives,Adventure|Documentary|Drama,2007,,None
48832,3.1875,Blue Like Jazz,Comedy|Drama,2012,,None
48833,2.5,ChromeSkull: Laid to Rest 2,Horror,2011,,None
48834,3.269230769230769,Colin Quinn: Long Story Short,Comedy,2011,,None
48835,3.171875,Love Me No More (Deux jours à tuer),Drama|Romance,2008,,None
48836,3.290969899665552,Hitchcock,Drama,2012,,None
48838,3.423076923076923,Special When Lit ,Documentary,2009,,None
48839,3.4,War Witch (Rebelle),Drama|War,2012,,None
48840,3.6666666666666665,"Familie, En",Drama,2010,,None
48841,3.0,"King of Texas, The",Documentary,2008,,None
48842,2.5,Life Back Then (Antoki no inochi),Drama|Romance,2011,,None
48843,3.5,Alive and Ticking (Ein Tick anders),Comedy|Drama,2011,,None
48845,3.4711538461538463,Dirty Wars,Documentary|War,2013,,None
48846,3.3684210526315788,"Revisionaries, The",Documentary,2012,,None
48847,3.7582582582582584,"Blue Umbrella, The",Animation,2013,"animated, animation, cartoon, computer animation, too short","animated, animation, cartoon, computer animation, too short"
48848,3.1666666666666665,Planet B-Boy,Documentary,2007,,None
48849,2.55,[REC]³ 3 Génesis,Horror|Thriller,2012,,None
48850,3.0,Someday This Pain Will Be Useful to You,Drama,2011,,None
48851,3.561111111111111,Mystery Road,Mystery|Thriller,2013,"cinematography, crime, mystery, police corruption, police investigation, detective, murder mystery","cinematography, crime, mystery, police corruption, police investigation, detective, murder mystery"
48852,3.7595155709342563,Begin Again,Comedy|Romance,2013,"musicians, music","musicians, music"
48853,3.6544117647058822,Skhizein,Animation|Drama,2008,"allegory, animation","allegory, animation"
48854,3.4829093799682034,St. Vincent,Comedy,2014,"bullying, coming of age","bullying, coming of age"
48855,3.683246073298429,"What's in a Name (Prénom, Le)",Comedy,2012,,None
48857,3.1538461538461537,Clear History,Comedy,2013,,None
48858,3.0,Spin (You Are Here),Comedy|Romance,2007,,None
48859,3.3142857142857145,Salinger,Documentary,2013,,None
48861,2.875,Asphalt Playground (La cité rose),Comedy,2012,,None
48862,3.1714285714285713,Combat Girls (Kriegerin),Drama,2011,,None
48863,3.3442622950819674,At Middleton,Comedy|Romance,2013,,None
48864,3.6470588235294117,"Case Against 8, The",Documentary,2014,,None
48865,2.7906976744186047,Radio Free Albemuth,Drama|Sci-Fi,2010,,None
48866,1.625,Brother's Justice,Comedy,2010,,None
48867,2.7222222222222223,Finding Normal,Comedy|Romance,2013,,None
48868,3.3125,White Frog,Drama,2012,,None
48869,3.2906976744186047,How to Be a Man,Comedy,2013,,None
48871,3.176706827309237,Stretch,Action|Comedy|Crime,2014,,None
48872,2.8068181818181817,"Hit List, The",Action|Thriller,2011,,None
48873,3.4510869565217392,Babysitting,Comedy,2014,,None
48874,3.1808510638297873,Love and Honor,Drama|Romance|War,2012,,None
48875,3.3055555555555554,An Empress and the Warriors,Action|Drama|Romance|War,2008,,None
48876,2.225,Dil Bole Hadippa!,Comedy|Drama|Romance,2009,,None
48877,3.5123839009287927,Clouds of Sils Maria,Drama,2014,,None
48878,3.0454545454545454,Tell,Action|Crime|Drama,2014,,None
48879,2.781115879828326,Annie,Children|Comedy|Drama|Musical,2014,musical,musical
48881,3.261764705882353,Lost River,Fantasy|Thriller,2014,"art house, cinematography","art house, cinematography"
48882,3.632911392405063,Monty Python: Almost the Truth - Lawyers Cut,Comedy|Documentary,2009,"fun movie, funny as hell","fun movie, funny as hell"
48883,3.924731182795699,Berserk: The Golden Age Arc 3 - Descent,Action|Animation|Fantasy,2013,"animation, anime, blood, gore, gratuitous violence, violent","animation, anime, blood, gore, gratuitous violence, violent"
48885,2.4705882352941178,"Marine 2, The",Action|Adventure|Drama|Thriller,2009,,None
48886,3.4983974358974357,Shaun the Sheep Movie,Adventure|Animation|Children|Comedy,2015,"animated, animation, oscar (best animated feature), stop-motion, claymation, stop motion","animated, animation, oscar (best animated feature), stop-motion, claymation, stop motion"
48887,3.0588235294117645,Thérèse,Drama,2012,,None
48888,3.0,Freestyle,Drama|Romance,2010,,None
48889,2.3333333333333335,Filly Brown,Drama,2012,,None
48890,3.1306818181818183,Kevin Hart: Let Me Explain,Comedy|Documentary,2013,,None
48891,3.1666666666666665,Sergio,Documentary,2009,,None
48892,1.8,Wild Cherry,Comedy,2009,,None
48894,2.75,Love,Drama|Romance,2012,,None
48895,2.5,Fair is Fair,Comedy,2010,,None
48896,3.125,Our Town,(no genres listed),2007,,None
48897,3.016216216216216,The Gambler,Crime|Drama|Thriller,2014,,None
48898,3.323529411764706,Burning Blue,Drama|Romance|War,2013,,None
48899,2.625,Queen - Rock Montreal,(no genres listed),2007,,None
48900,3.5,The Flying Machine,Adventure|Animation|Children,2011,,None
48901,2.35,"Daddy, I'm A Zombie",Animation|Comedy|Fantasy,2012,,None
48902,3.6,A Story of Children and Film,Documentary,2013,,None
48903,3.4166666666666665,The Referees,Documentary,2009,,None
48904,3.3,'77,(no genres listed),2007,,None
48905,2.888888888888889,Lights Out,Drama|Mystery|Thriller,2010,,None
48906,3.625,The Life and Mind of Mark DeFriest,Animation|Crime|Documentary|Drama,2014,,None
48907,2.4,Kill Speed,Action|Crime|Thriller,2010,,None
48908,3.6363636363636362,Filip & Fredrik presenterar Trevligt folk,Documentary,2015,,None
48909,3.1444444444444444,The Infinite Man,Comedy,2014,,None
48910,3.75,Forget me not,Documentary,2013,,None
48911,2.7,The Mystery of Happiness,Comedy|Drama|Romance,2014,,None
48912,3.75,The Face,(no genres listed),2013,,None
48913,2.78125,Killing Jesus,Drama,2015,,None
48914,3.467741935483871,Hungry Hearts,Drama,2014,,None
48915,3.142857142857143,Holiday,Action|Romance|Thriller,2014,terrorism,terrorism
48916,3.6157894736842104,One Minute Time Machine,Comedy|Mystery|Romance,2014,too short,too short
48917,1.6029411764705883,Highlander: The Source,Action|Adventure|Fantasy|Sci-Fi,2007,,None
48920,2.5294117647058822,Lovesick,Comedy|Romance,2014,,None
48921,2.3529411764705883,Kite,Action|Crime|Drama|Mystery|Thriller,2014,,None
48923,3.5042158516020234,Man Up,Comedy|Romance,2015,,None
48924,3.525,B/W,Comedy|Crime|Sci-Fi,2015,,None
48925,3.1333333333333333,Regret,Drama,2013,,None
48926,3.0,Echo Planet,Animation,2012,,None
48927,3.369565217391304,Thought Crimes,Documentary,2015,,None
48928,3.125,Brave Story,Animation|Fantasy|Sci-Fi,2008,,None
48929,3.338235294117647,Suspicious Truth,Comedy,2015,,None
48930,3.357142857142857,Ashens and the Quest for the Gamechild,Adventure|Comedy,2013,,None
48931,2.0,Les Coquillettes,Comedy|Drama,2013,,None
48934,2.1666666666666665,#1 Cheerleader Camp,Comedy|Drama,2010,,None
48935,3.2,The Towrope,Drama,2012,,None
48936,2.926470588235294,From the Dark,Horror,2015,,None
48938,3.25,More Brains! A Return to the Living Dead,Documentary,2011,,None
48939,5.0,The Wrong Girl,Drama,2015,,None
48941,4.5,La France,Drama,2007,,None
48942,2.8333333333333335,Barking Water,Drama,2010,,None
48944,2.642857142857143,Dark Mountain,Horror|Sci-Fi|Thriller,2013,,None
48945,3.3125,Can't Stand Losing You: Surviving The Police,Documentary,2015,,None
48946,2.357142857142857,Il cosmo sul comò,Comedy,2008,,None
48947,2.5,Deadly Renovations,Horror|Thriller,2010,,None
48948,3.1,Allies,Action|War,2014,,None
48949,4.25,Low Fidelity,(no genres listed),2011,,None
48950,2.75,The Visitant,(no genres listed),2012,,None
48951,3.682926829268293,Last Cab to Darwin,Drama,2015,,None
48953,3.4166666666666665,Nesting,Comedy|Horror|Romance,2012,,None
48955,2.25,UMMAH - Unter Freunden,Comedy,2013,,None
48956,2.588235294117647,Arthur 3: The War of the Two Worlds,Adventure|Animation|Children|Fantasy,2010,,None
48957,2.793103448275862,Snowglobe,Children|Fantasy|Sci-Fi,2007,,None
48958,3.261904761904762,Ryuzo and the Seven Henchmen,Action|Comedy,2015,,None
48959,2.9,Oh Willy...,Adventure|Animation|Drama,2013,,None
48960,2.48,Evidence,Horror,2011,,None
48962,3.75,L'Oranais,Drama,2014,,None
48963,2.5,Necessary Evil,Thriller,2008,,None
48965,3.0,Innocent,Drama|Mystery,2011,,None
48966,3.0833333333333335,Big Match,Action|Comedy|Thriller,2014,,None
48968,3.5625,"Ballerina's Tale, A",Documentary,2015,,None
48969,2.7560975609756095,The Perfect Guy,Drama|Thriller,2015,,None
48970,2.75,Zombie Massacre 2: Reich of the Dead,Horror|War,2015,,None
48973,2.8,Delhi Safari,Animation|Children|Comedy,2012,,None
48974,3.0,Prem Mhanje Prem Mhanje Prem Asta,(no genres listed),2013,,None
48975,2.5,Be Dune Saade Char,(no genres listed),2009,,None
48976,2.3947368421052633,Condemned,Horror,2015,,None
48977,2.4705882352941178,Submerged,Drama|Thriller,2015,,None
48978,5.0,The Coca-Cola Case,Documentary,2009,,None
48979,2.9583333333333335,Tumbledown,Comedy|Romance,2016,,None
48980,2.125,Inbred,Horror|Thriller,2012,,None
48982,2.9375,Angel of Christmas,Children,2015,,None
48983,2.7777777777777777,A Christmas Melody,Comedy|Romance,2015,,None
48984,2.5,Morrer por Amor,Drama,2015,,None
48985,3.25,A Cookie Cutter Christmas,Comedy,2014,,None
48986,1.6578947368421053,3-Headed Shark Attack,Action|Sci-Fi,2015,,None
48988,1.5,Dakota,Drama,2008,,None
48991,2.392857142857143,The Snow Queen 2: Refreeze,Adventure|Animation|Children|Fantasy,2014,,None
48992,2.2972972972972974,Christmas Eve,Comedy,2015,,None
48993,4.0,Gloria,Drama,2014,,None
48994,2.75,Code 37,Drama,2011,,None
48995,3.5,Halam Geldi,Drama,2014,,None
48996,2.4814814814814814,Dilwale,Action|Children|Comedy|Crime|Drama|Romance,2015,,None
48997,2.0,Do Not Disturb,Comedy|Romance,2012,,None
48998,2.2888888888888888,The Cheetah Girls: One World,Children|Comedy|Drama,2008,,None
49000,2.75,Dark Country,Horror|Thriller,2009,,None
49001,2.8333333333333335,Decoding Deepak,Documentary,2012,,None
49002,3.3955223880597014,"Un peu, beaucoup, aveuglément",Comedy,2015,,None
49003,3.2,Field of Lost Shoes,Action|Drama|War,2014,,None
49004,2.4507042253521125,JeruZalem,Horror,2016,,None
49005,2.659090909090909,Arrowhead,Action|Adventure|Mystery|Sci-Fi,2015,,None
49010,3.5,How to Become Myself,Drama,2007,,None
49011,3.9444444444444446,Her Name Is Sabine,Documentary,2008,,None
49014,2.81,Dabangg,Action|Comedy|Crime,2010,,None
49015,4.0,Chhodo Kal Ki Baatein,(no genres listed),2012,,None
49016,2.4411764705882355,Shuddh Desi Romance,Comedy|Drama|Romance,2013,,None
49021,3.21875,La Vache,Comedy,2016,,None
49022,3.9545454545454546,Giovanni's Island,Animation|Drama,2014,,None
49023,1.0,Circle of Fury,Action|Adventure,2010,,None
49024,2.5,Riddle,Mystery|Thriller,2013,,None
49025,2.6904761904761907,Paradox,Action|Sci-Fi,2016,,None
49026,4.5,Red Dot on the Ocean,Adventure|Documentary,2014,,None
49027,2.5,Cry Me a River,(no genres listed),2008,,None
49028,4.333333333333333,I Ship It,Comedy|Romance,2014,,None
49029,3.0,Real Playing Game,Action|Adventure|Sci-Fi,2013,,None
49030,3.1470588235294117,Singam,Action|Comedy|Crime|Drama,2010,,None
49031,3.203422053231939,Before I Wake,Horror|Thriller,2016,scary,scary
49032,3.5551020408163265,The Light Between Oceans,Drama,2016,cinematography,cinematography
49033,4.16751269035533,Your Name.,Animation|Drama|Fantasy|Romance,2016,"animation, anime, coming of age, imdb top 250, masterpiece","animation, anime, coming of age, imdb top 250, masterpiece"
49034,3.5,Contergan,Drama|Thriller,2007,,None
49035,3.2916666666666665,My Beloved Bodyguard,Action|Adventure|Drama,2016,,None
49036,3.4,Metastases,Crime|Drama,2009,,None
49037,2.1153846153846154,10 Rules for Sleeping Around,Comedy|Romance,2013,,None
49038,3.75,Casa Amor: Exclusive for Ladies,Comedy|Romance,2015,,None
49040,1.6666666666666667,White Wall,Action|Drama|Fantasy|Sci-Fi|Thriller,2010,,None
49041,3.6666666666666665,Internet Story,Animation|Drama,2010,,None
49042,3.6737967914438503,11.22.63,Drama|Thriller,2016,,None
49043,2.3823529411764706,The Curse of Sleeping Beauty,Fantasy|Mystery|Thriller,2016,,None
49044,3.5,Sikumi (On The Ice),(no genres listed),2008,,None
49045,3.5833333333333335,Gulaab Gang,Action|Drama,2014,,None
49046,3.2,Hard Sell,Drama,2016,,None
49047,2.25,The Asian Connection,Action,2016,,None
49048,2.8333333333333335,Priest of Evil,Action|Thriller,2010,,None
49049,3.1298701298701297,Udta Punjab,Crime|Drama|Thriller,2016,,None
49050,3.1666666666666665,"The Strange History of Don't Ask, Don't Tell",Drama,2011,,None
49051,3.3846153846153846,Thithi,(no genres listed),2015,,None
49052,3.0,Mirch,Drama|Romance,2010,,None
49053,3.6666666666666665,Gli ultimi saranno ultimi,Comedy|Drama,2015,,None
49054,3.0,Three,Crime,2016,,None
49055,2.3333333333333335,51 Degrees North,Drama|Mystery|Sci-Fi|Thriller,2015,,None
49056,3.25,An Episode in the Life of an Iron Picker,Drama,2013,,None
49057,3.066666666666667,Trivisa,Crime|Drama|Thriller,2016,,None
49058,4.0,Imagine You & Me,Comedy|Romance,2016,,None
49059,2.7,The Fjällbacka Murders: In the Eye of the Beholder,Crime|Mystery|Thriller,2013,,None
49060,3.0,Broken Blade: Book Five - The Horizon Between Life and Death,Action|Animation|Fantasy,2011,,None
49061,3.0,Broken Blade: Book Six - Enclave of Lamentations,(no genres listed),2011,,None
49062,3.05,La vie très privée de monsieur Sim,Comedy|Drama,2015,,None
49063,1.6,Tees Maar Khan,Action|Comedy,2010,,None
49064,3.5,One Night in A City,Animation|Fantasy|Horror,2007,,None
49065,1.5,The Herb of the Rat,Action|Drama|Thriller,2008,,None
49066,2.857142857142857,We Need to Talk,Comedy,2016,,None
49067,3.4,Small Island,Drama|Mystery|Thriller,2009,,None
49069,4.0,The Cookie Mobster,Children,2014,,None
49070,3.25,Along Came a Nanny,Mystery,2014,,None
49071,2.3043478260869565,Air Mater,Animation|Children,2011,,None
49072,3.75,The Hide,Horror|Thriller,2008,,None
49073,4.055555555555555,Breadcrumb Trail,Documentary,2014,,None
49076,3.2058823529411766,Spa Night,Drama,2016,,None
49077,3.5,Hayabusa,Adventure,2011,,None
49078,3.202127659574468,The Thinning,Thriller,2016,,None
49079,3.176470588235294,Superman/Shazam!: The Return of Black Adam,Action|Animation,2010,"animation, comic book adaption, too short","animation, comic book adaption, too short"
49080,2.6296296296296298,Adventures in Babysitting,Comedy,2016,,None
49081,1.25,Wolf Town,Action|Horror|Thriller,2010,,None
49082,3.9242424242424243,Sour Grapes,Documentary,2016,,None
49083,4.0,Mourning Son,Documentary,2015,,None
49084,3.375,Lisa Lampanelli: Dirty Girl,Comedy,2007,,None
49085,3.0,Campaign of Hate: Russia and Gay Propaganda,(no genres listed),2014,,None
49086,5.0,Good Fortune,Documentary,2009,,None
49091,3.6595744680851063,Mein Blind Date mit dem Leben,Comedy,2017,,None
49092,4.166666666666667,Gary Gulman: It's About Time,Comedy,2016,,None
49093,3.84375,Doug Stanhope: No Place Like Home,Comedy,2016,,None
49094,1.5,Scavengers,Action|Sci-Fi,2013,,None
49095,1.75,School Dance,Comedy,2014,,None
49096,0.5,Junior,Documentary,2011,,None
49097,1.3333333333333333,Missing,Fantasy|Thriller,2008,,None
49098,3.9454545454545453,Monsieur & Madame Adelman,Comedy|Drama,2017,,None
49099,3.2857142857142856,Another Evil,Comedy,2016,,None
49100,2.5833333333333335,The Covenant,Horror,2017,,None
49101,3.392857142857143,Citizen Jane: Battle for the City,Documentary,2016,,None
49102,1.75,Spongebob Squarepants 4D Attraction: The Great Jelly Rescue,(no genres listed),2013,,None
49103,1.8,Taking Earth,Sci-Fi,2017,,None
49107,3.0555555555555554,Vysotsky: Thank God I'm Alive,Drama,2011,,None
49109,3.3333333333333335,Man Maid,Comedy|Romance,2009,,None
49110,3.6666666666666665,Departure,Children|Drama|Romance,2016,,None
49111,2.5,Romantik Komedi,(no genres listed),2010,,None
49112,3.2,The Game of Truth,Comedy|Drama,2013,,None
49113,3.375,Life Off Grid,Documentary,2016,,None
49114,2.3214285714285716,Three heroes and the King of the Sea,(no genres listed),2017,,None
49115,1.75,The Most Beautiful Thing,(no genres listed),2012,,None
49118,3.25,La Bohème,Documentary,2009,,None
49121,3.5314685314685317,120 Beats Per Minute,(no genres listed),2017,,None
49122,5.0,Be My Teacher,(no genres listed),2011,,None
49123,2.217391304347826,Death Note: Light Up the New World,Fantasy|Mystery|Thriller,2016,,None
49124,2.693548387096774,Devil's Gate,Sci-Fi|Thriller,2017,,None
49125,3.5,Walking Too Fast,Drama|Thriller,2010,,None
49129,3.875,A History of Horror with Mark Gatiss,Documentary,2010,,None
49130,3.75,Voor Elkaar Gemaakt,Comedy|Romance,2017,,None
49131,2.5,The Jetsons & WWE: Robo-WrestleMania!,Animation|Children|Comedy,2017,,None
49132,3.5,John Caparulo: Come Inside Me,(no genres listed),2013,,None
49133,3.5625,The Movie about Alekseev,Drama,2014,,None
49134,3.5,The Devil's Whore,Drama|War,2008,,None
49135,4.166666666666667,Call of the Wolf,Adventure|Drama|Thriller,2017,,None
49137,4.5,Deep in the Woods,Drama|Romance,2010,,None
49138,1.8333333333333333,Dark Forest,Horror|Thriller,2015,,None
49139,3.0625,A Ciambra,Drama,2017,,None
49140,3.75,Fray,Drama,2014,,None
49141,3.1739130434782608,Solovey-Razboynik,Action|Adventure|Comedy,2012,,None
49142,3.25,Drushyam,Drama|Thriller,2014,,None
49143,4.0,"Accidental Courtesy: Daryl Davis, Race & America",Documentary,2016,,None
49144,3.7,Bobbi Jene,Documentary,2017,,None
49145,2.8333333333333335,She Loves Me Not,Comedy|Drama|Romance,2013,,None
49146,3.566361556064073,Jim & Andy: The Great Beyond,Documentary,2017,,None
49147,3.5599910793933986,The Greatest Showman,Drama,2017,,None
49148,3.0,The Hard Stop,Documentary,2015,,None
49149,3.0,Villain,Action|Crime|Thriller,2017,,None
49151,3.0,Venice,Drama|Romance,2010,,None
49152,3.625,Untitled,Documentary,2017,,None
49153,2.6666666666666665,Girl Gets Girl,Comedy,2015,,None
49154,3.3125,The Worthy,Action,2016,,None
49155,2.75,100 Poems for Stella,Romance,2017,,None
49156,3.0,Luciferous,Drama|Horror|Thriller,2015,,None
49157,4.0,Bianca Del Rio's Rolodex of Hate,Comedy,2015,,None
49158,3.125,I'll Be Home for Christmas,Children|Drama,2016,,None
49159,4.0,I Am the People,(no genres listed),2014,,None
